problem type,model,build@1,build@5,build@10,build@20,pass@1,pass@5,pass@10,pass@20,strict_pass@1,strict_pass@5,strict_pass@10,strict_pass@20,speedup@1,speedup@5,speedup@10,speedup@20,speedup_max@1,speedup_max@5,speedup_max@10,speedup_max@20,efficiency@1,efficiency@5,efficiency@10,efficiency@20,efficiency_max@1,efficiency_max@5,efficiency_max@10,efficiency_max@20
locking_contention,glm,0.5236423766575042,0.7573100898799411,0.8526864999375583,0.945415238949004,0.1059999999999999,0.2495976677143835,0.3076304194941159,0.3916555083125894,0.1059999999999999,0.2495976677143835,0.3076304194941159,0.3916555083125894,0.0795782645109995,0.0925411227169059,0.0903953513631833,0.0883862316437428,0.94361256391585,0.4629295426553669,1.4012974121491255,4.899908080138637,0.0012434103829843,0.0014459550424516,0.0014124273650497,0.0013810348694334,0.94361256391585,0.4629295426553669,1.4012974121491255,4.899908080138637
locking_contention,gpt5,0.8982334431470724,0.9997991726247965,0.9999998667567784,0.999999999999957,0.63,0.9093514728603094,0.971171293853066,0.9969466951050692,0.63,0.9093514728603094,0.971171293853066,0.9969466951050692,0.2356697238040179,0.1390215321052999,0.1321485200752094,0.7770746923773866,1.0966314205591865,0.4136252621489116,0.3698444829632889,3.609051763096928,0.0036823394344377,0.0021722114391453,0.0020648206261751,0.0121417920683966,0.8492405896092066,0.3880206855431594,0.3525904951460925,1.661362655545494
locking_contention,hpc-coder,0.786564405203394,0.7999998177223064,0.7999999999999277,0.8,0.1519999999999999,0.3259982584098931,0.3880866827484659,0.4359939058733909,0.002,0.01,0.0199999999999999,0.0399999999999999,0.7354674410296923,0.5328857211589367,0.4310767938679894,4.5634343708108,0.8305200149851434,0.6069059431277242,0.4978135100897496,5.376690091670753,0.0114916787660889,0.0083263393931083,0.0067355749041873,0.0713036620439187,0.8235765978778868,0.5993850595779194,0.4903906402070295,5.340025705199765
locking_contention,magicoder,0.0132075471698112,0.0588464066562835,0.102181704393945,0.1559032750823943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345752825113331,0.0345752825113331,0.0345752825113331,0.0345752825113331,0.0,0.0,0.0,0.0,0.0345752825113331,0.0345752825113331,0.0345752825113331,0.0345752825113331
locking_contention,minimax,0.0455152394775035,0.1772178922252832,0.2701741868851132,0.3516070585348669,0.002,0.01,0.0199999999999999,0.0399999999999999,0.002,0.01,0.0199999999999999,0.0399999999999999,0.2940967532614091,0.2940967532614091,0.2940967532614091,0.2940967532614091,0.9933366305294844,0.9933366305294844,0.9933366305294844,0.9933366305294844,0.0045952617697095,0.0045952617697095,0.0045952617697095,0.0045952617697095,0.9933366305294844,0.9933366305294844,0.9933366305294844,0.9933366305294844
locking_contention,oss,0.2729990356798455,0.3988179582136835,0.3999972298521688,0.3999999999931006,0.068,0.2457412543274104,0.3437945962620537,0.3938954757696232,0.068,0.2457412543274104,0.3437945962620537,0.3938954757696232,0.0366539700042161,0.0256144849695772,0.0249716277211134,0.6506020585489669,0.2229491906500516,0.1213143499329801,0.1145668063915408,4.114520579808147,0.0005727182813158,0.0004002263276496,0.0003901816831423,0.0101656571648276,0.1882985893352404,0.0603205905100048,0.0461443024134347,3.5254603574563577
locking_contention,sonnet,0.9640186432777924,0.9999993739293724,0.9999999999988743,1.0,0.7659999999999998,0.9887637632372536,0.9995010663226018,0.999999548392876,0.7659999999999998,0.9887637632372536,0.9995010663226018,0.999999548392876,0.2447407525402011,0.1135086574254268,0.0963664189432263,0.0868808593036533,1.009958444558,0.3685907116998942,0.3435033973910446,0.3263437279637968,0.0038240742584406,0.0017735727722722,0.0015057252959879,0.0013575134266195,0.8353414543055233,0.3328608335809709,0.3142763106381937,0.3028133339917594
locking_contention,starcoder,0.9289737555522196,0.99985375750655,0.9999999209765232,0.9999999999999916,0.2139999999999998,0.5275326720816411,0.6047402882215183,0.6394353506271113,0.0339999999999999,0.1420122989839484,0.2310994728302976,0.3246671603950202,2.128975181019727,0.6962202180489455,0.6044831066246046,0.5718151557056359,3.246350782344248,0.8662260771531386,2.285613222396932,2.249336550365981,0.0332652372034332,0.0108784409070147,0.0094450485410094,0.0089346118079005,3.166234300232269,0.8400962284051351,2.2571346362923785,2.221678827311933
reduce,glm,0.6845825757474933,0.9873195890633962,0.999707751150756,0.99999988923724,0.2439999999999999,0.5793315731478471,0.7142879427178805,0.8295655982498392,0.2439999999999999,0.5793315731478471,0.7142879427178805,0.8295655982498392,6.067180647178192,5.916639567153174,10.561798793006798,26.18711468397572,15.744255080733362,18.09313698342376,32.326871465711534,51.39388020259543,0.0947996976121592,0.0924474932367683,0.1650281061407312,0.4091736669371206,1.77246464731941,2.4298256429882112,4.866111974607632,7.278342180190217
reduce,gpt5,0.9491611845898036,0.9999977064442392,0.9999999999879792,1.0,0.782,0.995874097061505,0.9999615883910756,0.9999999988166562,0.782,0.995874097061505,0.9999615883910756,0.9999999988166562,6.085488984707622,5.042698715799276,4.684556809176298,4.360005961295348,16.50503686340387,14.106391050380967,12.766118797377953,11.291771858275412,0.0950857653860565,0.0787921674343636,0.0731962001433796,0.0681250931452398,2.7864942390340404,1.8938005543531005,1.7414627595922674,1.52742523580878
reduce,hpc-coder,0.993103448275862,0.9999999942320392,1.0,1.0,0.0819999999999999,0.1867006218294878,0.1992740932048256,0.1999989572202578,0.0819999999999999,0.1867006218294878,0.1992740932048256,0.1999989572202578,6.7587327157590735,1.6775171543763994,0.6145121373430711,0.4827940484618349,8.331427413862405,2.3634961567088,0.9486417267544676,0.7746359502766582,0.1056051986837355,0.0262112055371312,0.0096017521459854,0.0075436570072161,0.8512334448437772,0.7640203400333992,0.7565379092862309,0.7698093941156183
reduce,magicoder,0.5138997223330711,0.8394383927556086,0.9365662337620688,0.9887926228535764,0.2399999999999998,0.5976338070373417,0.7014834967202072,0.79160328491789,0.2279999999999999,0.5833879240543453,0.6971701104382639,0.7914645344867256,2.923543151584022,2.6746980215576714,2.648053747146452,2.630867258472977,4.124831909642144,4.691956279126035,4.602513004377869,4.514186206243317,0.0456803617435003,0.0417921565868386,0.0413758397991633,0.0411073009136402,0.6891596555882213,0.8982797130763439,0.8529849232093987,0.7977737331547738
reduce,minimax,0.7877074105063403,0.9913788833280556,0.9996936038929516,0.9999997482134276,0.4359999999999999,0.8262517479656655,0.91953597067098,0.975532422675246,0.4359999999999999,0.8262517479656655,0.91953597067098,0.975532422675246,4.23519145279721,3.46738819724962,7.144092280180134,6.958500186341958,16.170293833519388,9.801833932848073,31.0314035720038,30.246380214341293,0.0661748664499564,0.0541779405820253,0.1116264418778145,0.108726565411593,2.1329414540017453,1.423256084164641,5.6125869291597255,5.486682262086484
reduce,oss,0.8048245861863753,0.9594956061657036,0.9924137475561552,0.9997954769891784,0.606,0.8334576620401363,0.8826461424331937,0.9361374223069138,0.606,0.8334576620401363,0.8826461424331937,0.9361374223069138,13.943866861470829,23.556720883952394,23.272542498586997,23.038940597370548,19.976046658917447,37.34105322701237,36.65337192826644,35.79470129426406,0.2178729197104817,0.3680737638117561,0.3636334765404218,0.3599834468339148,2.221372453771655,4.691528012428352,4.623209495753278,4.570210872518997
reduce,sonnet,0.976997313504672,0.9999980031559442,0.9999999999869412,1.0,0.932,0.9998252539066236,0.9999999386292312,1.0,0.932,0.9998252539066236,0.9999999386292312,1.0,12.167156655303552,9.76089275866928,9.066903780243091,8.512381051328058,18.58991814574697,14.782797595934133,13.351228941747872,11.915767419710884,0.190111822739118,0.1525139493542075,0.1416703715662983,0.1330059539270009,2.088521816678197,1.3717691126891984,1.2205677415156442,1.1175875279282104
